User_ID,Title_ID,Watch_Date,Watch_Time_Minutes,Device,Country,Rating
U0916,T0127,2023-04-29,61.34,Mobile,USA,4.5
U0251,T0071,2023-02-17,11.48,Laptop,Brazil,1.6
U0954,T0074,2023-02-06,25.92,Laptop,India,2.7
U0738,T0082,2023-11-24,4.63,Tablet,Canada,1.5
U0690,T0152,2023-02-23,15.9,Mobile,India,
U0048,T0023,2024-02-15,61.97,TV,Japan,
U0793,T0195,2023-11-15,25.69,Tablet,Canada,1.0
U0206,T0119,2023-10-26,2.49,Tablet,India,3.4
U0506,T0107,2023-07-20,113.52,Mobile,UK,2.6
U0239,T0037,2023-12-21,4.67,TV,Brazil,3.6
U0870,T0071,2023-11-11,8.7,TV,India,2.0
U0504,T0008,2023-03-03,29.81,Mobile,Germany,4.7
U0919,T0072,2024-06-16,5.14,Laptop,Brazil,4.0
U0595,T0193,2023-04-08,8.43,Mobile,Australia,3.3
U0446,T0152,2023-05-14,11.41,Mobile,Germany,2.3
U0821,T0196,2024-02-07,17.35,Tablet,Brazil,1.9
U0967,T0002,2023-07-27,86.83,Mobile,Canada,1.7
U0478,T0081,2023-11-18,49.8,Laptop,Canada,4.9
U0213,T0134,2024-04-07,28.65,Tablet,Japan,1.5
U0162,T0107,2023-11-08,27.52,TV,India,
U0336,T0164,2023-06-01,1.13,TV,India,
U0406,T0084,2024-06-09,3.93,TV,Germany,5.0
U0032,T0071,2024-02-19,1.38,Laptop,India,1.4
U0813,T0065,2023-05-24,33.74,TV,USA,4.1
U0228,T0158,2023-05-14,15.4,Mobile,Australia,3.5
U0661,T0006,2023-03-28,0.92,Tablet,Canada,1.3
U0925,T0047,2024-03-30,22.48,Mobile,Canada,
U0850,T0128,2023-12-06,1.87,TV,USA,
U0052,T0121,2023-06-22,24.26,Laptop,Australia,2.5
U0437,T0012,2023-06-26,55.07,Tablet,India,
U0282,T0023,2023-10-14,9.96,Laptop,UK,3.5
U0252,T0107,2023-10-30,6.75,Laptop,Australia,
U0491,T0005,2023-03-04,16.77,TV,Germany,2.7
U0659,T0182,2024-06-22,22.87,Mobile,USA,
U0801,T0081,2024-01-03,19.76,Laptop,Japan,3.3
U0330,T0158,2024-02-02,42.77,Tablet,UK,3.4
U0031,T0136,2023-10-15,16.3,,Japan,4.1
U0239,T0028,2023-06-13,26.04,TV,India,2.1
U0836,T0002,2023-02-27,24.55,Mobile,Australia,4.4
U0866,T0160,2023-06-27,27.3,Mobile,India,4.2
U0715,T0172,2024-01-03,28.77,TV,Brazil,
U0578,T0014,2023-05-26,24.21,Mobile,Japan,1.7
U0039,T0039,2023-04-03,56.02,TV,India,1.1
U0490,T0049,2023-01-01,4.2,Tablet,India,
U0349,T0059,2023-07-01,29.15,Tablet,USA,3.3
U0940,T0003,2023-05-26,0.15,TV,Brazil,
U0383,T0167,2024-02-10,39.64,TV,Brazil,1.5
U0162,T0063,2024-03-23,95.62,Laptop,Brazil,4.9
U0711,T0015,2024-01-01,48.51,Mobile,UK,3.9
U0302,T0033,2023-05-11,45.19,Mobile,USA,
U0972,T0018,2024-02-05,1.56,TV,UK,4.7
U0991,T0196,2023-08-15,12.02,TV,Japan,4.0
U0244,T0040,2023-12-22,129.9,Tablet,UK,4.9
U0842,T0086,2023-12-10,16.4,Laptop,USA,2.0
U0070,T0105,2023-12-25,18.55,Tablet,Canada,
U0050,T0150,2024-01-31,107.12,Laptop,Australia,
U0906,T0020,2024-02-28,70.46,Laptop,Australia,2.5
U0849,T0100,2024-05-05,46.45,Mobile,UK,4.2
U0035,T0114,2023-10-29,2.15,TV,Brazil,1.4
U0351,T0126,2023-06-24,2.52,Laptop,UK,
U0561,T0170,2023-04-06,3.56,Tablet,Japan,
U0442,T0016,2023-06-18,7.54,Laptop,UK,2.3
U0998,T0085,2023-07-14,3.63,Laptop,Germany,2.2
U0099,T0037,2023-02-20,57.11,Laptop,Japan,2.4
U0438,T0069,2023-03-31,13.59,Tablet,Japan,1.1
U0175,T0167,2023-10-26,17.5,TV,Japan,
U0316,T0018,2024-02-12,9.59,Laptop,Japan,
U0272,T0104,2023-04-04,6.28,Laptop,UK,2.5
U0192,T0027,2024-04-01,13.35,TV,Germany,2.1
U0858,T0143,2023-10-03,41.49,TV,UK,
U0684,T0166,2023-04-10,3.99,TV,Brazil,
U0424,T0035,2023-08-21,1.53,TV,Australia,
U0429,T0024,2024-07-02,11.6,Laptop,India,1.3
U0925,T0184,2023-02-05,67.61,Mobile,Canada,
U0460,T0089,2023-06-27,7.66,Mobile,India,
U0130,T0010,2023-02-13,24.75,Laptop,Canada,
U0446,T0096,2023-07-26,22.52,Mobile,Germany,3.9
U0827,T0113,2023-03-10,8.79,TV,Australia,3.2
U0878,T0127,2023-10-10,25.17,Laptop,USA,
U0639,T0036,2024-06-19,33.0,Laptop,Canada,1.6
U0603,T0188,2023-04-13,77.75,TV,Canada,
U0889,T0110,2024-07-02,5.69,Tablet,Australia,3.6
U0586,T0008,2024-04-29,20.49,TV,UK,1.6
U0624,T0033,2024-02-16,2.21,TV,Australia,
U0340,T0155,2023-09-01,141.18,TV,Japan,
U0919,T0057,2024-01-17,0.83,TV,Brazil,
U0311,T0048,2023-11-15,3.5,Tablet,Japan,
U0702,T0121,2023-04-11,61.67,Mobile,UK,4.0
U0793,T0068,2023-11-25,152.65,Tablet,Australia,1.4
U0453,T0168,2023-08-05,8.93,Laptop,Japan,
U0889,T0105,2024-01-18,32.25,,UK,3.8
U0414,T0098,2023-05-19,22.07,TV,UK,4.3
U0858,T0137,2023-03-01,6.68,Mobile,USA,4.7
U0722,T0020,2023-07-23,57.81,Tablet,Brazil,
U0518,T0183,2024-02-11,5.8,TV,USA,3.0
U0457,T0128,2023-07-01,43.22,Laptop,Brazil,4.4
U0265,T0017,2023-04-03,25.12,Tablet,USA,1.7
U0586,T0073,2023-08-08,3.03,Mobile,India,2.1
U0420,T0059,2024-06-09,3.75,TV,USA,1.5
U0178,T0139,2023-01-09,7.06,Mobile,Germany,4.8
U0730,T0176,2023-10-09,37.78,Laptop,Australia,
U0471,T0044,2023-09-16,9.56,Mobile,Japan,3.1
U0639,T0089,2024-02-11,0.44,TV,USA,3.6
U0864,T0128,2024-01-19,6.05,Tablet,Germany,2.9
U0345,T0131,2023-10-11,7.33,Tablet,Germany,3.8
U0914,T0043,2023-11-02,101.83,Mobile,UK,2.0
U0059,T0024,2024-02-18,24.91,Tablet,UK,
U0672,T0082,2024-05-24,12.15,Tablet,Germany,
U0415,T0171,2024-02-02,10.87,TV,India,3.9
U0703,T0145,2024-07-01,10.46,Laptop,Brazil,4.4
U0861,T0118,2023-07-05,66.13,Tablet,Canada,4.0
U0743,T0148,2023-07-07,8.39,Tablet,Canada,1.9
U0893,T0109,2023-11-11,98.68,Laptop,Brazil,3.3
U0475,T0160,2023-05-01,35.14,Laptop,USA,
U0598,T0096,2023-03-14,41.8,Laptop,India,4.5
U0391,T0200,2024-06-26,57.67,Tablet,Australia,4.4
U0141,T0172,2023-07-25,0.21,Tablet,Australia,
U0915,T0002,2024-04-13,14.33,Mobile,Brazil,
U0185,T0139,2023-03-24,6.23,Laptop,Brazil,1.7
U0650,T0119,2023-03-01,6.88,TV,Japan,4.0
U0173,T0116,2023-06-12,23.24,Laptop,Canada,2.7
U0440,T0046,2024-02-18,30.68,Laptop,Japan,1.2
U0205,T0157,2024-01-18,24.19,TV,Brazil,
U0544,T0052,2023-07-15,22.86,TV,USA,2.0
U0711,T0092,2023-12-19,4.24,Tablet,UK,3.0
U0314,T0162,2023-06-21,26.84,TV,USA,2.2
U0746,T0182,2024-06-16,28.9,,Australia,
U0138,T0044,2023-12-17,23.04,Laptop,Brazil,
U0169,T0137,2024-02-18,101.78,TV,India,4.9
U0217,T0150,2023-01-23,12.02,Mobile,Canada,3.6
U0039,T0198,2024-01-20,14.85,Tablet,USA,1.2
U0111,T0009,2023-01-21,146.9,TV,Canada,2.5
U0561,T0020,2023-09-16,24.44,Laptop,UK,3.7
U0010,T0109,2023-11-05,3.88,Laptop,Canada,2.1
U0621,T0077,2023-05-21,28.07,Laptop,Canada,3.5
U0290,T0097,2023-04-27,14.32,TV,Japan,1.8
U0270,T0024,2024-06-19,78.29,Mobile,Brazil,
U0303,T0090,2023-06-14,20.13,TV,Japan,
U0705,T0014,2024-05-07,135.63,Tablet,India,3.7
U0929,T0059,2023-04-24,4.34,Laptop,UK,
U0799,T0134,2024-06-07,54.8,TV,Canada,
U0660,T0102,2023-08-25,45.11,Laptop,Germany,1.2
U0833,T0102,2023-06-28,7.06,TV,Germany,3.7
U0437,T0001,2023-04-29,9.51,TV,USA,1.6
U0663,T0065,2023-06-24,16.24,Tablet,Brazil,
U0979,T0019,2023-10-02,29.48,TV,Brazil,
U0188,T0037,2023-04-27,0.7,Laptop,Australia,
U0279,T0161,2024-01-30,22.62,Laptop,Australia,4.2
U0116,T0088,2023-05-16,19.66,TV,UK,4.6
U0495,T0135,2024-03-24,0.72,Mobile,Australia,
U0627,T0152,2023-01-30,66.8,Mobile,Japan,
U0116,T0193,2024-02-26,12.66,Laptop,USA,3.6
U0013,T0115,2024-06-21,28.52,Mobile,Brazil,3.8
U0634,T0169,2023-04-08,16.19,Laptop,India,3.7
U0657,T0126,2024-01-30,14.63,Mobile,USA,4.7
U0518,T0002,2024-04-25,2.68,Laptop,UK,3.0
U0247,T0105,2023-12-05,4.89,Tablet,USA,3.2
U0388,T0166,2024-02-17,32.29,Mobile,Canada,4.2
U0459,T0197,2023-04-01,49.59,Laptop,Japan,4.9
U0764,T0039,2023-01-19,7.3,TV,Australia,3.2
U0001,T0171,2023-04-04,45.09,Tablet,India,2.8
U0350,T0012,2024-01-08,7.68,TV,India,
U0340,T0046,2024-04-29,27.19,Tablet,Japan,4.0
U0228,T0166,2023-01-03,69.52,Tablet,Brazil,
U0988,T0041,2023-10-26,1.54,Tablet,Canada,1.7
U0144,T0160,2024-02-24,22.67,TV,Germany,1.8
U0953,T0065,2024-02-07,1.35,Mobile,Japan,
U0196,T0055,2023-12-13,67.54,TV,Australia,3.5
U0689,T0076,2023-05-07,36.37,Laptop,Japan,4.8
U0138,T0178,2024-05-25,90.93,TV,USA,2.7
U0600,T0052,2024-05-09,8.72,Mobile,UK,
U0132,T0090,2023-04-17,47.35,Laptop,Brazil,2.5
U0624,T0185,2023-09-12,12.6,Tablet,Australia,
U0994,T0151,2023-10-29,15.64,Laptop,UK,3.4
U0908,T0197,2024-06-08,68.69,Tablet,Brazil,
U0958,T0082,2023-08-11,94.19,Mobile,India,2.2
U0354,T0138,2023-05-16,17.6,Mobile,Brazil,
U0780,T0026,2023-12-27,61.47,Laptop,Australia,4.6
U0547,T0093,2023-10-20,51.64,Laptop,USA,1.1
U0149,T0034,2023-02-24,36.43,TV,India,4.1
U0294,T0053,2023-09-14,13.85,Mobile,USA,2.2
U0772,T0123,2023-02-03,100.23,Tablet,Japan,4.5
U0758,T0063,2023-08-18,38.99,Laptop,India,4.2
U0713,T0062,2023-10-22,5.58,TV,Australia,4.8
U1000,T0034,2023-11-17,13.16,TV,USA,
U0208,T0011,2024-03-29,5.27,Mobile,Brazil,
U0560,T0107,2023-07-21,16.88,Mobile,Germany,4.9
U0077,T0031,2023-07-11,36.63,Mobile,Canada,2.7
U0570,T0161,2023-09-28,28.74,Mobile,UK,2.0
U0339,T0200,2024-04-22,70.64,Mobile,USA,2.3
U0053,T0189,2023-11-05,14.55,Laptop,Brazil,3.8
U0539,T0128,2023-08-14,35.49,Mobile,Canada,
U0164,T0184,2024-03-01,16.58,Laptop,Canada,4.5
U0680,T0104,2023-12-06,2.29,Tablet,Brazil,4.8
U0634,T0159,2024-06-27,8.98,Laptop,USA,2.4
U0247,T0016,2023-09-07,23.18,TV,Brazil,4.2
U0117,T0074,2024-01-31,0.52,Tablet,Germany,3.1
U0789,T0073,2024-01-19,89.88,Laptop,Japan,4.6
U0198,T0031,2023-11-25,42.31,TV,Canada,4.8
U0551,T0188,2024-06-30,46.51,TV,Canada,3.5
U0219,T0038,2024-03-10,46.71,TV,India,3.8
U1000,T0052,2024-03-21,23.16,TV,UK,3.9
U0039,T0186,2023-03-31,48.04,TV,USA,2.0
U0073,T0125,2023-08-22,31.64,Tablet,Australia,3.5
U0444,T0181,2023-11-20,4.51,TV,Australia,3.1
U0657,T0080,2023-03-06,34.46,TV,Canada,3.0
U0297,T0004,2023-11-05,1.4,TV,Germany,
U0449,T0144,2024-01-26,77.07,Laptop,USA,3.1
U0140,T0190,2024-02-05,40.46,Tablet,UK,4.5
U0989,T0102,2024-01-18,55.82,TV,UK,1.0
U0611,T0063,2024-02-08,19.4,TV,Germany,4.0
U0744,T0038,2023-12-19,23.76,Mobile,Australia,
U0872,T0026,2024-06-08,33.41,Mobile,UK,3.5
U0259,T0195,2023-07-18,84.61,TV,UK,3.3
U0056,T0007,2024-04-17,62.57,TV,Germany,2.0
U0203,T0059,2024-05-13,26.65,Tablet,Brazil,3.6
U0103,T0197,2023-10-19,64.68,TV,India,2.8
U0632,T0060,2023-11-10,45.85,Mobile,Brazil,
U0982,T0138,2024-03-14,33.18,Mobile,USA,4.1
U0730,T0194,2024-03-22,77.21,Tablet,Brazil,3.9
U0899,T0014,2024-05-06,18.66,Laptop,Japan,2.2
U0565,T0114,2023-04-22,73.24,Mobile,Canada,
U0880,T0166,2023-05-24,16.72,Mobile,Germany,
U0642,T0154,2023-03-20,8.7,TV,USA,
U0647,T0185,2023-02-01,35.21,Laptop,India,
U0565,T0180,2023-09-24,42.31,,UK,1.9
U0791,T0161,2023-10-25,113.0,Mobile,Japan,1.4
U0373,T0043,2024-05-29,5.36,TV,India,
U0826,T0199,2023-06-19,15.29,Mobile,Japan,3.3
U0580,T0077,2023-05-30,13.13,Laptop,Brazil,4.0
U0238,T0010,2023-03-06,30.43,Tablet,Brazil,3.7
U0531,T0035,2024-01-05,59.97,Laptop,Japan,
U0903,T0149,2023-02-17,44.32,TV,Brazil,4.9
U0649,T0116,2023-10-08,19.42,Tablet,UK,2.5
U0602,T0142,2023-03-21,12.61,Tablet,Australia,
U0229,T0098,2024-06-12,2.49,Laptop,Brazil,
U0354,T0182,2024-05-13,33.77,Laptop,USA,1.6
U0170,T0176,2023-08-24,14.46,TV,Germany,1.7
U0371,T0175,2023-05-02,21.11,Mobile,Australia,
U0738,T0069,2023-04-27,11.02,Laptop,Japan,3.4
U0663,T0159,2024-02-25,75.65,TV,India,3.3
U0165,T0187,2023-05-18,6.68,TV,UK,2.0
U0185,T0176,2024-06-13,58.6,Laptop,USA,
U0746,T0049,2023-10-18,54.88,TV,India,5.0
U0889,T0128,2024-05-08,29.05,Mobile,India,
U0616,T0079,2023-05-27,31.06,Mobile,Germany,3.7
U0945,T0147,2024-04-09,28.29,TV,India,1.5
U0017,T0032,2023-07-27,22.76,Laptop,UK,1.7
U0924,T0189,2023-02-09,4.95,TV,Canada,1.5
U0618,T0172,2023-01-02,119.28,Laptop,Australia,1.2
U0543,T0146,2024-03-15,6.59,Mobile,Japan,
U0391,T0143,2023-12-25,48.81,TV,Australia,2.9
U0239,T0092,2023-03-27,47.97,Tablet,Australia,1.0
U0762,T0186,2023-01-08,9.02,TV,USA,1.8
U0824,T0034,2023-11-20,60.15,Laptop,Brazil,2.7
U0600,T0105,2023-09-17,22.72,Tablet,Australia,3.4
U0697,T0149,2024-02-11,64.26,Mobile,Australia,3.2
U0184,T0174,2024-01-15,80.64,Laptop,Germany,
U0592,T0047,2023-12-19,2.04,Laptop,UK,
U0676,T0084,2023-05-02,6.22,Mobile,Japan,
U0973,T0017,2023-06-15,27.55,TV,India,4.1
U0821,T0010,2023-02-23,108.5,Mobile,Australia,
U0006,T0173,2023-04-04,45.01,Mobile,Japan,
U0446,T0183,2023-04-01,35.85,TV,Germany,1.3
U0039,T0187,2024-01-29,7.28,Laptop,Germany,
U0612,T0153,2023-02-28,60.46,Mobile,Japan,1.8
U0673,T0041,2024-06-14,2.97,Tablet,India,3.4
U0529,T0129,2023-08-26,74.73,Mobile,USA,3.6
U1000,T0059,2023-06-11,72.51,TV,Germany,
U0362,T0196,2024-02-09,10.16,Laptop,India,3.9
U0071,T0149,2023-04-03,9.45,Tablet,Brazil,4.3
U0232,T0151,2023-07-19,11.34,Laptop,Australia,2.0
U0417,T0095,2024-06-02,15.56,TV,Canada,2.4
U0120,T0186,2024-06-09,13.05,Tablet,Germany,4.9
U0577,T0176,2024-05-10,64.44,Mobile,Brazil,
U0470,T0126,2024-04-16,16.54,TV,Japan,1.3
U0649,T0056,2023-08-14,21.7,,Brazil,2.4
U0549,T0085,2023-01-10,14.18,,India,2.6
U0767,T0060,2023-12-17,8.1,TV,UK,2.4
U0916,T0172,2023-10-03,47.27,Mobile,India,1.8
U0754,T0138,2023-09-05,0.98,Tablet,India,4.3
U0857,T0143,2023-12-31,41.23,Mobile,Canada,1.3
U0979,T0192,2024-05-19,50.24,TV,USA,
U0381,T0158,2023-11-19,9.44,Laptop,Germany,4.9
U0938,T0036,2024-06-07,21.4,Tablet,Australia,3.3
U0056,T0097,2024-06-22,34.95,Laptop,Japan,
U0034,T0068,2024-05-29,97.57,Tablet,Australia,
U0795,T0148,2023-06-28,38.74,Laptop,Canada,2.8
U0706,T0132,2023-01-09,68.94,TV,India,1.4
U0371,T0175,2023-09-23,16.93,Mobile,Germany,2.9
U0628,T0021,2023-12-18,5.44,Tablet,UK,1.8
U0718,T0107,2024-01-17,103.09,Tablet,Australia,1.7
U0135,T0067,2023-08-23,0.25,TV,Germany,
U0569,T0029,2024-03-18,18.01,Laptop,India,4.8
U0154,T0109,2024-04-29,8.74,TV,UK,1.5
U0915,T0030,2024-06-13,30.48,Tablet,Japan,3.2
U0582,T0116,2023-02-18,11.83,Laptop,Canada,1.2
U0834,T0052,2023-09-18,22.93,Laptop,Canada,2.3
U0370,T0059,2024-01-04,48.54,Tablet,Brazil,1.5
U0889,T0007,2023-07-23,8.24,Mobile,Germany,3.7
U0500,T0166,2024-04-02,0.06,TV,Australia,2.9
U0980,T0071,2023-05-29,0.59,Mobile,Brazil,3.4
U0415,T0033,2023-03-15,17.69,TV,UK,2.3
U0669,T0102,2023-10-26,55.89,Tablet,Australia,2.8
U0884,T0139,2024-01-07,21.15,Laptop,Australia,4.4
U0129,T0067,2023-08-29,20.39,Tablet,Canada,2.6
U0098,T0126,2023-03-07,15.58,Laptop,USA,2.6
U0784,T0003,2023-03-27,16.07,TV,Germany,1.3
U0954,T0010,2024-02-04,1.15,Tablet,India,2.1
U0642,T0191,2023-05-10,84.97,Mobile,UK,3.7
U0882,T0152,2023-11-30,114.06,Laptop,Japan,
U0554,T0002,2023-10-06,21.47,Laptop,UK,
U0715,T0126,2023-07-01,22.57,Laptop,Australia,3.6
U0318,T0091,2023-12-22,32.26,Laptop,India,
U0453,T0110,2023-11-12,54.71,Tablet,Australia,2.2
U0001,T0056,2024-06-19,0.23,Mobile,Brazil,3.1
U0705,T0082,2024-05-18,1.14,Laptop,Germany,2.7
U0300,T0117,2023-08-25,9.79,TV,Brazil,4.5
U0448,T0198,2024-02-09,2.54,,UK,
U0662,T0039,2024-02-04,2.2,Laptop,India,2.7
U0246,T0145,2024-06-13,43.06,Tablet,Germany,3.1
U0276,T0136,2024-02-27,28.29,Mobile,Canada,2.2
U0653,T0089,2024-04-11,12.48,Laptop,Germany,
U0504,T0181,2023-07-12,37.25,Tablet,USA,4.9
U0023,T0070,2023-07-10,26.64,TV,Germany,3.9
U0745,T0057,2023-01-09,43.93,Mobile,Canada,3.0
U0351,T0081,2024-03-06,16.75,Tablet,Japan,
U0475,T0033,2023-02-02,83.65,Tablet,Canada,
U0975,T0073,2023-05-30,9.33,TV,Germany,
U0074,T0043,2024-04-26,23.91,Mobile,India,
U0257,T0077,2024-01-26,11.89,TV,Canada,
U0732,T0142,2023-09-12,18.9,Laptop,Japan,5.0
U0204,T0029,2024-04-16,92.61,TV,India,3.7
U0320,T0071,2023-11-27,4.51,Mobile,USA,
U0563,T0044,2024-06-17,23.22,TV,Germany,2.2
U0370,T0131,2023-02-23,0.59,Mobile,Canada,2.7
U0016,T0002,2023-06-21,84.77,Tablet,Canada,2.0
U0993,T0034,2023-02-13,0.58,Laptop,UK,1.4
U0162,T0139,2024-05-26,7.88,TV,Brazil,
U0778,T0018,2023-03-03,15.43,TV,Brazil,3.8
U0811,T0119,2023-04-20,21.17,Mobile,Japan,4.9
U0808,T0080,2023-12-22,23.32,Laptop,India,2.5
U0742,T0023,2023-05-18,151.77,Tablet,USA,2.8
U0302,T0040,2024-05-16,37.62,Mobile,UK,2.3
U0480,T0032,2023-10-09,1.42,Mobile,Canada,2.8
U0840,T0034,2023-09-27,3.06,Tablet,Japan,3.6
U0389,T0075,2023-07-09,26.74,TV,Brazil,
U0245,T0151,2023-11-25,13.72,,Australia,3.7
U0785,T0162,2023-06-07,2.07,Tablet,Brazil,2.3
U0099,T0124,2024-06-19,59.29,TV,USA,
U0133,T0075,2023-07-02,0.88,TV,India,1.8
U0033,T0064,2024-02-02,8.78,Laptop,Germany,1.9
U0736,T0100,2023-03-14,2.64,TV,India,4.7
U0853,T0005,2023-03-23,1.52,Laptop,USA,4.0
U0912,T0132,2024-03-01,256.4,Tablet,USA,
U0273,T0060,2024-06-25,34.96,TV,Canada,
U0080,T0179,2023-08-10,4.09,TV,Canada,
U0545,T0102,2024-01-30,132.54,Mobile,India,2.0
U0641,T0170,2023-07-03,0.91,Laptop,Canada,
U0591,T0166,2024-01-02,21.23,Laptop,Australia,
U0171,T0165,2023-07-04,5.89,Laptop,Brazil,3.1
U0615,T0041,2024-03-29,1.88,Tablet,Brazil,5.0
U0866,T0192,2024-01-16,93.89,Laptop,  ,
U0332,T0191,2023-09-04,38.21,Mobile,Australia,
U0949,T0116,2023-09-18,47.15,Tablet,Japan,2.6
U0744,T0188,2023-02-05,37.78,Tablet,USA,5.0
U0310,T0184,2023-01-07,25.23,Tablet,India,2.3
U0791,T0103,2023-10-10,16.13,Mobile,Canada,2.4
U0142,T0090,2023-09-29,25.23,Tablet,India,4.2
U0095,T0008,2024-02-14,2.62,Mobile,Canada,
U0812,T0121,2024-05-09,10.9,Mobile,Japan,
U0707,T0057,2023-04-08,28.48,Tablet,USA,
U0591,T0111,2024-01-26,5.47,TV,USA,
U0343,T0117,2023-12-23,56.5,Laptop,Australia,
U0124,T0068,2023-08-21,19.22,TV,Australia,3.1
U0327,T0117,2023-06-03,9.44,Tablet,India,3.7
U0403,T0191,2024-04-01,7.26,TV,India,4.1
U0152,T0091,2023-05-16,14.92,Tablet,Canada,4.0
U0562,T0100,2024-02-13,8.04,Tablet,Canada,2.7
U0715,T0051,2023-05-14,4.78,Mobile,Japan,3.0
U0668,T0010,2023-07-20,13.01,Mobile,India,4.1
U0332,T0134,2023-04-02,32.33,TV,Australia,2.4
U0329,T0129,2023-12-19,61.02,TV,Germany,2.4
U0842,T0089,2024-03-28,39.12,Mobile,Japan,4.3
U0205,T0068,2024-01-18,31.44,Mobile,Canada,1.2
U0972,T0005,2023-06-01,6.37,Tablet,USA,4.2
U0313,T0136,2024-04-05,28.67,Laptop,USA,4.0
U0217,T0083,2023-07-28,4.34,Tablet,Japan,5.0
U0712,T0110,2023-01-19,13.99,Laptop,USA,1.2
U0206,T0100,2023-10-05,34.54,TV,Japan,1.0
U0398,T0154,2023-10-05,17.55,Tablet,Canada,4.5
U0665,T0034,2024-01-31,53.73,Mobile,Australia,3.8
U0926,T0079,2023-11-20,5.56,Laptop,Canada,3.0
U0469,T0031,2023-01-23,9.88,TV,India,
U0313,T0020,2023-12-08,8.43,Laptop,Australia,
U0019,T0092,2023-12-22,2.39,Tablet,Brazil,1.9
U0514,T0098,2023-10-10,6.04,TV,Germany,
U0912,T0107,2023-01-31,1.74,Tablet,India,4.6
U0673,T0190,2023-05-21,19.13,TV,Australia,3.7
U0894,T0084,2023-08-21,1.32,Laptop,India,2.7
U0320,T0045,2023-12-04,11.22,Laptop,UK,1.6
U0555,T0072,2023-07-27,36.63,Mobile,Germany,4.6
U0932,T0063,2023-05-19,6.61,Laptop,UK,3.3
U0162,T0167,2023-11-22,2.12,TV,Canada,4.4
U0150,T0021,2023-01-31,39.28,Tablet,Australia,
U0311,T0068,2024-03-29,3.42,Tablet,UK,
U0110,T0185,2023-05-15,46.93,Mobile,USA,
U0627,T0069,2023-10-01,31.8,Mobile,India,1.1
U0082,T0093,2024-05-03,19.97,Mobile,Japan,
U0383,T0074,2023-07-08,16.94,Laptop,Japan,1.7
U0232,T0025,2023-02-03,0.18,Laptop,USA,
U0974,T0042,2024-02-27,27.11,Mobile,India,
U0068,T0067,2023-07-01,16.14,Laptop,Japan,4.5
U0909,T0025,2023-09-10,44.5,Laptop,Australia,
U0623,T0037,2024-01-25,5.28,Tablet,Australia,4.0
U0609,T0173,2024-07-03,102.34,TV,Canada,4.3
U0044,T0155,2023-09-09,27.61,Laptop,USA,3.1
U0646,T0171,2023-02-20,50.54,Mobile,Germany,4.5
U0793,T0066,2023-10-20,0.67,Laptop,UK,3.5
U0056,T0118,2024-06-13,12.82,Mobile,Japan,
U0463,T0198,2023-04-03,29.4,TV,UK,
U0961,T0003,2023-05-19,44.26,Laptop,Australia,1.1
U0465,T0151,2023-07-26,15.03,Laptop,Canada,3.8
U0929,T0042,2023-06-17,1.1,TV,Canada,2.8
U0372,T0178,2023-03-29,65.41,Laptop,UK,2.5
U0787,T0053,2023-06-24,28.74,Tablet,UK,1.6
U0788,T0090,2023-02-22,2.57,Laptop,Germany,4.1
U0457,T0063,2023-10-23,16.91,Mobile,Canada,
U0984,T0172,2023-07-27,44.76,TV,Germany,3.0
U0511,T0025,2023-01-06,50.48,Laptop,India,3.6
U0465,T0188,2024-02-24,56.56,Laptop,Canada,1.0
U0904,T0050,2023-10-12,19.29,Mobile,USA,1.2
U0358,T0157,2023-02-07,45.08,Mobile,USA,4.4
U0306,T0172,2023-12-06,28.3,TV,USA,5.0
U0166,T0164,2023-10-19,19.9,Mobile,Japan,
U0369,T0147,2023-02-06,10.5,TV,Germany,4.6
U0840,T0165,2023-03-11,5.39,Laptop,Canada,1.5
U0712,T0188,2023-10-09,15.13,Tablet,Australia,3.8
U0627,T0048,2023-03-01,0.97,TV,Canada,3.8
U0957,T0030,2023-10-22,12.25,Laptop,Brazil,3.3
U0639,T0091,2023-12-29,6.5,Mobile,Japan,3.5
U0505,T0055,2023-07-04,4.68,Mobile,Germany,
U0002,T0031,2023-05-02,5.94,,Japan,1.5
U0869,T0152,2023-08-01,18.08,Laptop,Australia,2.4
U0826,T0112,2023-08-06,5.39,TV,India,2.0
U0070,T0014,2023-11-12,8.95,Tablet,Brazil,
U0117,T0070,2023-12-08,11.24,Tablet,Australia,
U0631,T0020,2023-01-30,58.5,Mobile,India,2.4
U0689,T0055,2024-05-05,9.08,Laptop,USA,2.9
U0643,T0019,2024-04-16,59.25,Tablet,Japan,
U0424,T0106,2023-02-27,116.69,Tablet,Brazil,1.1
U0592,T0101,2023-12-06,30.55,Tablet,Canada,
U0288,T0186,2023-02-01,25.44,Tablet,Australia,4.4
U0585,T0009,2024-02-03,55.38,Mobile,Canada,
U0770,T0185,2023-11-12,5.87,Tablet,USA,1.3
U0899,T0165,2023-09-01,6.56,Tablet,Japan,
U0310,T0194,2023-08-10,4.92,Tablet,UK,4.1
U0797,T0194,2023-07-26,17.64,TV,Japan,4.2
U0927,T0022,2024-05-27,34.83,Mobile,India,2.9
U0895,T0057,2024-06-20,32.81,Tablet,Brazil,4.5
U0842,T0187,2024-06-12,9.42,Mobile,India,
U0471,T0016,2024-02-01,5.16,TV,USA,1.2
U0869,T0110,2023-03-31,10.93,Tablet,Japan,
